date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:07	22406/22406	---M--	200	added ('OK')	image/jpeg	etag:%2255cc63ce-5786%22	http://naturalcapitalforum.com/docs/092_426__brauliosquarebw_1439458251_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__brauliosquarebw_1439458251_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:08	5278/5278	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:05:53%20GMT	http://naturalcapitalforum.com/speakers/popup/jennifer-molnar/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/jennifer-molnar/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:09	6231/6231	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:05:56%20GMT	http://naturalcapitalforum.com/speakers/popup/dr-braulio-ferreira-de-souza-dias/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/dr-braulio-ferreira-de-souza-dias/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:09	24796/24796	---M--	200	added ('OK')	image/jpeg	etag:%22561e644f-60dc%22	http://naturalcapitalforum.com/docs/092_426__chrisplesterbw_1444832332_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__chrisplesterbw_1444832332_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:10	3425/3425	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:05:57%20GMT	http://naturalcapitalforum.com/speakers/popup/chris-plester/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/chris-plester/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:11	13892/13892	---M--	200	added ('OK')	image/jpeg	etag:%2255c26790-3644%22	http://naturalcapitalforum.com/docs/092_426__billrahillprofilepic_1438803855_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__billrahillprofilepic_1438803855_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:12	3303/3303	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:05:59%20GMT	http://naturalcapitalforum.com/speakers/popup/bill-rahill/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/bill-rahill/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:13	19748/19748	---M--	200	added ('OK')	image/jpeg	etag:%2255b90174-4d24%22	http://naturalcapitalforum.com/docs/092_426__erinmeezan3_1438187889_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__erinmeezan3_1438187889_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:13	9574/9574	---M--	200	added ('OK')	image/jpeg	etag:%225609656c-2566%22	http://naturalcapitalforum.com/docs/092_426__susandavies_1443456361_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__susandavies_1443456361_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:14	3957/3957	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:00%20GMT	http://naturalcapitalforum.com/speakers/popup/erin-meezan/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/erin-meezan/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:15	10526/10526	---M--	200	added ('OK')	image/jpeg	etag:%2255b8e569-291e%22	http://naturalcapitalforum.com/docs/092_426__richard_mattison_web_1438180712_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__richard_mattison_web_1438180712_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:16	3358/3358	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:02%20GMT	http://naturalcapitalforum.com/speakers/popup/susan-davies/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/susan-davies/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:17	2719/2719	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:04%20GMT	http://naturalcapitalforum.com/speakers/popup/dr-richard-mattison-89/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/dr-richard-mattison-89/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:17	17283/17283	---M--	200	added ('OK')	image/jpeg	etag:%2255b8e34c-4383%22	http://naturalcapitalforum.com/docs/092_028__professordavidmcinnesv6_1438180170_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_028__professordavidmcinnesv6_1438180170_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:18	14788/14788	---M--	200	added ('OK')	image/jpeg	etag:%2255a90d5a-39c4%22	http://naturalcapitalforum.com/docs/092_426__malik3_1437142361_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__malik3_1437142361_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:18	3244/3244	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:05%20GMT	http://naturalcapitalforum.com/speakers/popup/professor-david-mcinnes/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/professor-david-mcinnes/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:19	20890/20890	---M--	200	added ('OK')	image/jpeg	etag:%2255701ebd-519a%22	http://naturalcapitalforum.com/docs/092_426__gemmacranston_1433411258_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__gemmacranston_1433411258_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:20	3258/3258	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:06%20GMT	http://naturalcapitalforum.com/speakers/popup/malik-amin-aslam/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/malik-amin-aslam/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:22	4610/4610	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:08%20GMT	http://naturalcapitalforum.com/speakers/popup/dr-gemma-cranston-49/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/dr-gemma-cranston-49/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:22	21084/21084	---M--	200	added ('OK')	image/jpeg	etag:%22556f30d6-525c%22	http://naturalcapitalforum.com/docs/092_426__rsz_jonee_1_1433350357_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__rsz_jonee_1_1433350357_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:23	3159/3159	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:10%20GMT	http://naturalcapitalforum.com/speakers/popup/jonathan-hughes/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/jonathan-hughes/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:25	11492/11492	---M--	200	added ('OK')	image/jpeg	etag:%2255701739-2ce4%22	http://naturalcapitalforum.com/docs/092_426__rsz_1rsz_peter_bakker_1433409334_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__rsz_1rsz_peter_bakker_1433409334_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:27	21176/21176	---M--	200	added ('OK')	image/jpeg	etag:%22556dcd0a-52b8%22	http://naturalcapitalforum.com/docs/092_028__markgough_1433259272_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_028__markgough_1433259272_standard.jpg	(from http://naturalcapitalforum.com/speakers/)
23:06:27	2559/2559	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:13%20GMT	http://naturalcapitalforum.com/speakers/popup/peter-bakker/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/peter-bakker/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:28	2304/2304	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:14%20GMT	http://naturalcapitalforum.com/speakers/popup/mark-gough/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/speakers/popup/mark-gough/index.html	(from http://naturalcapitalforum.com/speakers/)
23:06:28	11819/11819	---M--	200	added ('OK')	image/jpeg	etag:%22557fed89-2e2b%22	http://naturalcapitalforum.com/docs/092_426__wbcsd_1434447241_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__wbcsd_1434447241_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:29	11101/11101	---M--	200	added ('OK')	image/jpeg	etag:%22559d40b2-2b5d%22	http://naturalcapitalforum.com/docs/092_426__iucnpadded_1436369069_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__iucnpadded_1436369069_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:31	15294/15294	---M--	200	added ('OK')	image/jpeg	etag:%2255a91753-3bbe%22	http://naturalcapitalforum.com/docs/092_426__twtcropped_1437144912_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__twtcropped_1437144912_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:32	16426/16426	---M--	200	added ('OK')	image/jpeg	etag:%2255a914d9-402a%22	http://naturalcapitalforum.com/docs/092_426__scottishgovernment_1437135814_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__scottishgovernment_1437135814_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:34	21958/21958	---M--	200	added ('OK')	image/png	etag:%2255a90222-55c6%22	http://naturalcapitalforum.com/docs/092_426__dutchministryofeconomicaffairs_1437139489_standard.png	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__dutchministryofeconomicaffairs_1437139489_standard.png	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:35	19500/19500	---M--	200	added ('OK')	image/jpeg	etag:%2255a91560-4c2c%22	http://naturalcapitalforum.com/docs/092_426__alliancetrustlogo_1437139311_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__alliancetrustlogo_1437139311_standard.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:35	10936/10936	---M--	200	added ('OK')	image/jpeg	etag:%22558a7cd0-2ab8%22	http://naturalcapitalforum.com/docs/092_426__visitscotland_1435139280_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__visitscotland_1435139280_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:36	80958/80958	---M--	200	added ('OK')	image/png	etag:%2255828152-13c3e%22	http://naturalcapitalforum.com/docs/092_426__unepfi_1434616145_thumb.png	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__unepfi_1434616145_thumb.png	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:37	12828/12828	---M--	200	added ('OK')	image/jpeg	etag:%22561637da-321c%22	http://naturalcapitalforum.com/docs/092_426__naturalcapitalpartnerspadded_1444296666_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__naturalcapitalpartnerspadded_1444296666_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:37	5094/5094	---M--	200	added ('OK')	image/jpeg	etag:%22563c845d-13e6%22	http://naturalcapitalforum.com/docs/092_426__geologo_1446806621_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__geologo_1446806621_standard.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:38	7658/7658	---M--	200	added ('OK')	image/jpeg	etag:%22558a7edb-1dea%22	http://naturalcapitalforum.com/docs/092_426__snh_1435139803_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__snh_1435139803_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:38	3191/3191	---M--	200	added ('OK')	image/jpeg	etag:%22558a8102-c77%22	http://naturalcapitalforum.com/docs/092_426__scottishpower_1435140354_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__scottishpower_1435140354_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:39	6349/6349	---M--	200	added ('OK')	image/jpeg	etag:%2255a9158f-18cd%22	http://naturalcapitalforum.com/docs/092_426__earthwatchcopy_1437144463_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__earthwatchcopy_1437144463_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:39	7849/7849	---M--	200	added ('OK')	image/png	etag:%22558a7ec0-1ea9%22	http://naturalcapitalforum.com/docs/092_426__marketingedinburgh_1435139776_cmsthumb.png	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__marketingedinburgh_1435139776_cmsthumb.png	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:40	20234/20234	---M--	200	added ('OK')	image/jpeg	etag:%2255ad1cff-4f0a%22	http://naturalcapitalforum.com/docs/092_426__worldbank_1437408508_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__worldbank_1437408508_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:41	12658/12658	---M--	200	added ('OK')	image/jpeg	etag:%2255fac3dd-3172%22	http://naturalcapitalforum.com/docs/092_426__bailliegifford_blackcopy_1442497500_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__bailliegifford_blackcopy_1442497500_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:42	13879/13879	---M--	200	added ('OK')	image/jpeg	etag:%2256164c21-3637%22	http://naturalcapitalforum.com/docs/092_426__sepapadded_1444301856_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__sepapadded_1444301856_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:42	10369/10369	---M--	200	added ('OK')	image/jpeg	etag:%22564f4afe-2881%22	http://naturalcapitalforum.com/docs/092_426__aecomlogo_1448037117_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__aecomlogo_1448037117_thumb.jpg	(from http://naturalcapitalforum.com/partners-sponsors/)
23:06:43	21342/21342	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:30%20GMT	http://naturalcapitalforum.com/news/category/news/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/category/news/index.html	(from http://naturalcapitalforum.com/news/)
23:06:44	17202/17202	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:30%20GMT	http://naturalcapitalforum.com/news/article/launch-of-the-consultation-on-the-natural-capital-protocol/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/launch-of-the-consultation-on-the-natural-capital-protocol/index.html	(from http://naturalcapitalforum.com/news/)
23:06:44	24843/24843	---M--	200	added ('OK')	image/jpeg	etag:%225693c284-610b%22	http://naturalcapitalforum.com/docs/092_426__pwp_5146_1452524162_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__pwp_5146_1452524162_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:44	9745/9745	---M--	200	added ('OK')	image/jpeg	etag:%225673f36d-2611%22	http://naturalcapitalforum.com/docs/092_426__nccjigsawwfnc2015_1450439531_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__nccjigsawwfnc2015_1450439531_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:45	21602/21602	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:32%20GMT	http://naturalcapitalforum.com/news/article/guest-blog-the-natural-capital-protocol-and-beyond/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/guest-blog-the-natural-capital-protocol-and-beyond/index.html	(from http://naturalcapitalforum.com/news/)
23:06:46	27671/27671	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:33%20GMT	http://naturalcapitalforum.com/news/article/plenary-speech-by-nicola-sturgeon/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/plenary-speech-by-nicola-sturgeon/index.html	(from http://naturalcapitalforum.com/news/)
23:06:47	32323/32323	---M--	200	added ('OK')	image/jpeg	etag:%2256717a8e-7e43%22	http://naturalcapitalforum.com/docs/092_426__pwp_4923_1450277517_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__pwp_4923_1450277517_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:47	16790/16790	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:34%20GMT	http://naturalcapitalforum.com/news/article/a-collaborative-approach-to-natural-capital-valuation-10/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/a-collaborative-approach-to-natural-capital-valuation-10/index.html	(from http://naturalcapitalforum.com/news/)
23:06:48	16429/16429	---M--	200	added ('OK')	image/jpeg	etag:%225677db86-402d%22	http://naturalcapitalforum.com/docs/092_426__pavansukhdev_1450695556_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__pavansukhdev_1450695556_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:48	15499/15499	---M--	200	added ('OK')	image/jpeg	etag:%2256717824-3c8b%22	http://naturalcapitalforum.com/docs/092_426__nicolasturgeon2_1450276898_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__nicolasturgeon2_1450276898_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:49	19136/19136	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:35%20GMT	http://naturalcapitalforum.com/news/article/open-letter-to-world-leaders/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/open-letter-to-world-leaders/index.html	(from http://naturalcapitalforum.com/news/)
23:06:49	19991/19991	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:36%20GMT	http://naturalcapitalforum.com/news/article/2015-world-forum-on-natural-capital-sends-clear-message-to-paris-climate-talks/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/2015-world-forum-on-natural-capital-sends-clear-message-to-paris-climate-talks/index.html	(from http://naturalcapitalforum.com/news/)
23:06:49	18554/18554	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:36%20GMT	http://naturalcapitalforum.com/news/article/exciting-new-initiative-launches-to-enable-businesses-to-harness-natural-capital-value-of-peatlands/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/article/exciting-new-initiative-launches-to-enable-businesses-to-harness-natural-capital-value-of-peatlands/index.html	(from http://naturalcapitalforum.com/news/)
23:06:51	20365/20365	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:36%20GMT	http://naturalcapitalforum.com/news/page/10/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/page/10/index.html	(from http://naturalcapitalforum.com/news/)
23:06:51	29116/29116	---M--	200	added ('OK')	image/jpeg	etag:%22565f189e-71bc%22	http://naturalcapitalforum.com/docs/092_426__nationalgrid_1449072797_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__nationalgrid_1449072797_thumb.jpg	(from http://naturalcapitalforum.com/news/)
23:06:52	21858/21858	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:38%20GMT	http://naturalcapitalforum.com/news/page/20/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/page/20/index.html	(from http://naturalcapitalforum.com/news/)
23:06:53	21297/21297	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:38%20GMT	http://naturalcapitalforum.com/news/page/30/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/page/30/index.html	(from http://naturalcapitalforum.com/news/)
23:06:53	19124/19124	---M--	200	added ('OK')	image/jpeg	etag:%22563b2a74-4ab4%22	http://naturalcapitalforum.com/docs/092_426__ingeranderson_1446718065_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__ingeranderson_1446718065_thumb.jpg	(from http://naturalcapitalforum.com/news/category/video/)
23:06:53	21312/21312	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:38%20GMT	http://naturalcapitalforum.com/news/page/40/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/page/40/index.html	(from http://naturalcapitalforum.com/news/)
23:06:54	13176/13176	---M--	200	added ('OK')	image/jpeg	etag:%2256261b95-3378%22	http://naturalcapitalforum.com/docs/092_426__kristinrechbergerbw_1445338002_thumb.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__kristinrechbergerbw_1445338002_thumb.jpg	(from http://naturalcapitalforum.com/news/category/video/)
23:06:54	15022/15022	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:41%20GMT	http://naturalcapitalforum.com/news/archive/january-2016/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/january-2016/index.html	(from http://naturalcapitalforum.com/news/)
23:06:55	18699/18699	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:41%20GMT	http://naturalcapitalforum.com/news/archive/december-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/december-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:55	20698/20698	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:42%20GMT	http://naturalcapitalforum.com/news/archive/november-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/november-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:55	21179/21179	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:42%20GMT	http://naturalcapitalforum.com/news/archive/october-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/october-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:56	19698/19698	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:43%20GMT	http://naturalcapitalforum.com/news/archive/september-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/september-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:56	20164/20164	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:43%20GMT	http://naturalcapitalforum.com/news/archive/august-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/august-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:57	19072/19072	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:43%20GMT	http://naturalcapitalforum.com/news/archive/july-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/july-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:57	15506/15506	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:43%20GMT	http://naturalcapitalforum.com/news/archive/june-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/june-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:59	15046/15046	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:45%20GMT	http://naturalcapitalforum.com/news/archive/october-2014/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/october-2014/index.html	(from http://naturalcapitalforum.com/news/)
23:06:59	16489/16489	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:45%20GMT	http://naturalcapitalforum.com/news/archive/may-2015/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/may-2015/index.html	(from http://naturalcapitalforum.com/news/)
23:06:59	14802/14802	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:45%20GMT	http://naturalcapitalforum.com/news/archive/july-2014/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/july-2014/index.html	(from http://naturalcapitalforum.com/news/)
23:07:00	33608/33608	---M--	200	added ('OK')	image/jpeg	etag:%22557e905d-8348%22	http://naturalcapitalforum.com/docs/092_426__common_thistle_zsuzsanna_bird_wn_limi_1434357850_standard.jpg	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/docs/092_426__common_thistle_zsuzsanna_bird_wn_limi_1434357850_standard.jpg	(from http://naturalcapitalforum.com/about/)
23:07:00	14711/14711	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:47%20GMT	http://naturalcapitalforum.com/news/archive/march-2014/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/march-2014/index.html	(from http://naturalcapitalforum.com/news/)
23:07:01	14765/14765	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:47%20GMT	http://naturalcapitalforum.com/news/archive/february-2014/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/february-2014/index.html	(from http://naturalcapitalforum.com/news/)
23:07:01	15240/15240	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:47%20GMT	http://naturalcapitalforum.com/news/archive/january-2014/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/january-2014/index.html	(from http://naturalcapitalforum.com/news/)
23:07:02	15834/15834	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:47%20GMT	http://naturalcapitalforum.com/news/archive/december-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/december-2013/index.html	(from http://naturalcapitalforum.com/news/)
23:07:02	15787/15787	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:49%20GMT	http://naturalcapitalforum.com/news/archive/september-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/september-2013/index.html	(from http://naturalcapitalforum.com/news/)
23:07:02	14723/14723	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:49%20GMT	http://naturalcapitalforum.com/news/archive/october-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/october-2013/index.html	(from http://naturalcapitalforum.com/news/)
23:07:03	16025/16025	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:49%20GMT	http://naturalcapitalforum.com/news/archive/august-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/august-2013/index.html	(from http://naturalcapitalforum.com/news/)
23:07:03	14746/14746	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:49%20GMT	http://naturalcapitalforum.com/news/archive/june-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/june-2013/index.html	(from http://naturalcapitalforum.com/news/)
23:07:03	15218/15218	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Jun%202016%2004:06:50%20GMT	http://naturalcapitalforum.com/news/archive/april-2013/	E:/librillo/Pagina/Convencion/naturalcapitalforum.com/news/archive/april-2013/index.html	(from http://naturalcapitalforum.com/news/)
